fecha,medio,titulo,enlace,nivel_coincidencia,elenco_o_cuerpo,sentimiento,tema_principal,obra_mencionada,resumen_gemini,keywords_detectadas
2026-09-03 07:00,subrayado.com.uy,"José Luis ""El Puma"" Rodríguez llega en octubre al Sodre: los detalles sobre su vuelta a Uruguay - subrayado.com.uy",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQS3VTVExCc1Z6TWlBdzhub28wRWpTZGViVFE5MHdrZlkyZEVSZlprRzNHVHJqaFExTnh2Z3hWYWE2YXB2X1JEODZMVDRBdm15YlN5d2xndFlkNWRhQmQ5aTRPcGpxcHFmaUV2OW1FMEZHSVF2anBVSHM5Q2VKdFg0T2FpVTNtc21MdFF4Zkp0bDNrdTM3d3NDWXBWbnhLaW1OdU9JOF9WOHNKX21pMi1WWGFKVjNBb0ZERmU00gHAAUFVX3lxTE9BNHRkZlVibkRrWkdIdDVESUcwSklzQjd2Ny1XVllYLWE1a2ZqdllZc2lkNTBzR0g4QndhS3VvMEZOS1k3U0dBOXN2Nmp4RzVlNFMxVjVSQ2lxOF9GNUo5dHhRcXNKNVB2U2s4amhJQkxJcnl1TGVxakRKZmttUzdlUkZmdVdDSVBWZldFdVFHV0VpOXh3WWdnUjRDWjlmMVJEdmVwVzVXS0xWSWd2enN4cGVYbVFONnpybWtvN0lIaA?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxQS3VTVExCc1Z6TWlBdzhub28wRWpTZGViVFE5MHdrZlkyZEVSZlprRzNHVHJqaFExTnh2Z3hWYWE2YXB2X1JEODZMVDRBdm15YlN5d2xndFlkNWRhQmQ5aTRPcGpxcHFmaUV2OW1FME",Sodre
2026-07-29 07:00,rionegro.gub.uy,Agrupación Coral Fray Bentos abrirá la velada del Coro Nacional del Sodre - rionegro.gub.uy,https://news.google.com/rss/articles/CBMipAFBVV95cUxOZ0NIamV0aG5DeVJGODBvTTZ1U01PU0ZIcEgxU0Y0OFBaekxWZzVic3hONVpTNEZad2NTTkNtUlJrb25vdmNydGNoaDVFWExIR3Y3WDIyR1lOaDktUldReEJqY3pmV0pVVTlPSVNDa0FkQ2pYaW1NVGR6X3M1ZzZESGt4YzdGcDY4Z3NKNENIZUlwcjVxOUtmS3ptM0lzX3h2TWRybg?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxOZ0NIamV0aG5DeVJGODBvTTZ1U01PU0ZIcEgxU0Y0OFBaekxWZzVic3hONVpTNEZad2NTTkNtUlJrb25vdmNydGNoaDVFWExIR3Y3WDIyR1lOaDktUldReEJqY3pmV0pVVTlPSVNDa0",Sodre
2026-08-31 14:07,uy press,Escuela de Formación Artística del Sodre abrirá en octubre las inscripciones para 2027 - uy press,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1Sb25nSFZlRy1CTUdwOXota3ZIOVVvVG51ck9INndXUHN1clc2ZnkwaTBHVTlDM1VpdkNIV2h1YUtEbVVBc05uQktEaUdubmk4?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiUEFVX3lxTE1Sb25nSFZlRy1CTUdwOXota3ZIOVVvVG51ck9INndXUHN1clc2ZnkwaTBHVTlDM1VpdkNIV2h1YUtEbVVBc05uQktEaUdubmk4?oc=5"" target=""_blank"">Escuela de Formació",Sodre
2026-07-21 07:00,GUB.UY,Audición Internacional para integrar el Ballet Nacional del Sodre del Uruguay - GUB.UY,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQbXd6NmwzenBwSndMZkdEVFZDcGJLazR1U0owYjYwdW8zSEpNWHV1VXc3UU5sTlB2SGpxeHBYVmVqcm9FVlpkSDgzRjdybkp2WVpmNzN6M0ItZGdxOHFDVk54RDBwSFNpRG9OUGpEUF96ZTNCVHJpa3BmUGFBejRVV2hxb3FKY0w3dmY1a0ZyRC1wTGdLVml5cjBUbkVwcFhsQVBHOFZybURBMVF5ZGpJSHh4dzI5TU5WMHdfYmQtSTNMelNRcE5YWHhOYVRDMXExdTFhVWJmc0NsTTlYZmVj?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi3wFBVV95cUxQbXd6NmwzenBwSndMZkdEVFZDcGJLazR1U0owYjYwdW8zSEpNWHV1VXc3UU5sTlB2SGpxeHBYVmVqcm9FVlpkSDgzRjdybkp2WVpmNzN6M0ItZGdxOHFDVk54RDBwSFNpRG9OUGpEUF",Sodre
2026-08-30 07:00,revistacero.com.uy,Escuela Nacional del Sodre registró 1.219 inscripciones para 2026 - revistacero.com.uy,https://news.google.com/rss/articles/CBMihAFBVV95cUxOQ3hWNGU3bU9PaXdpRzJBUEpsR1BIWUxhYjN3Y0VYUFNWb0lvazJUY2k0R2xJcG5URWx3ellDRnpuX0d1eWtNcTU4S1phWmtUdDVXbUxyVnFSRWQwZWhaRjV1Unk2dWhkZUxXSUJXdW5tdGpZd1RmODJKaWFpdi1TZHRTam4?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxOQ3hWNGU3bU9PaXdpRzJBUEpsR1BIWUxhYjN3Y0VYUFNWb0lvazJUY2k0R2xJcG5URWx3ellDRnpuX0d1eWtNcTU4S1phWmtUdDVXbUxyVnFSRWQwZWhaRjV1Unk2dWhkZUxXSUJXdW",Sodre
2026-08-27 07:00,lisboasecreta.co,"La estación de metro de Cais do Sodré vuelve a abrir este jueves, tal y como estaba previsto - lisboasecreta.co",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNRmxCQWlCWWVpUVpSWFh0aWdtLXF1NFFPbXF4aE0zeFlCWVMxQmQ4N2tpbnY0R2JLVFdLOUNwX1Z5NGIxZGgyWUVnRURIY1JuZ1dDUU1HSnFGOHBMVlhrcDVWUHlOZE54aXoyelN0MWpzNFVfMlJVZGt4cHJtckxId1ZsTjVvbjRI?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxNRmxCQWlCWWVpUVpSWFh0aWdtLXF1NFFPbXF4aE0zeFlCWVMxQmQ4N2tpbnY0R2JLVFdLOUNwX1Z5NGIxZGgyWUVnRURIY1JuZ1dDUU1HSnFGOHBMVlhrcDVWUHlOZE54aXoyelN0MW",Sodre
2026-08-21 07:00,GUB.UY,Estudiantes de dos escuelas de la RedPEA disfrutaron de «Pulcinella» junto a la Orquesta Sinfónica Nacional del Sodre - GUB.UY,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQNXhDLWpSN0xYYnh0a29QbHE1bmwzeXVzbjFqdHgzQ1BhUFpUcFlBZUZ1Mmp5WEVFcFdoaFhWQUx4UDVMR1JlNVl1dTBSSlhZMVRVVk9Hc1o0UEtoMVU4SnY1UVlvTzFOWWRhYXl0cGVIZ1JucWtwVmtHaVQtdTBQaXlnbGF0ZW1UU2xZZmNacEpJUDRLS043aFF4a3hrVUFzRkZPWTFCZDdwRzZmUkNRT1pNN2pMajI1NmZ0OFVaeTJ3T1JRcVNxbHNfd0dxWEpTanlUZ1F3?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxQNXhDLWpSN0xYYnh0a29QbHE1bmwzeXVzbjFqdHgzQ1BhUFpUcFlBZUZ1Mmp5WEVFcFdoaFhWQUx4UDVMR1JlNVl1dTBSSlhZMVRVVk9Hc1o0UEtoMVU4SnY1UVlvTzFOWWRhYXl0cG",Sodre
2026-08-24 07:00,EL PAÍS Uruguay,"Llegaron de Venezuela buscando mejorar sus vidas, hoy tocan en eventos y son parte de la Sinfónica del Sodre - EL PAÍS Uruguay",https://news.google.com/rss/articles/CBMi2AFBVV95cUxNV1RJWXBEZEpCZlV4bTk5Uk02aWp4ZlZ5MkJGTlBRbUo1QVlVbnlEcFk0dlRkajAxT0lmYlcyTVJWVHlPQW1tUkwtSFY0OGx2WjFlMjZ4ZE9RY2JMUXNQV21qNDNwaEFIZjFOdjNKcjFEeDlOVkJIc2RYMDlzNDNaX2lOeWdfUmJlTmg3NEF2eVJMai04Uk96bzhpbUZtMVhhSUFiZnVsLWtkRV95RnQyMjc1VWY0N2FZRUg2LUhZeDhLdE5RREhxczlZRjd3THNNaHBpVVM3Q0k?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxNV1RJWXBEZEpCZlV4bTk5Uk02aWp4ZlZ5MkJGTlBRbUo1QVlVbnlEcFk0dlRkajAxT0lmYlcyTVJWVHlPQW1tUkwtSFY0OGx2WjFlMjZ4ZE9RY2JMUXNQV21qNDNwaEFIZjFOdjNKcj",Sodre
2026-08-04 07:00,rionegro.gub.uy,El Coro Nacional del Sodre se presentó a sala llena en el Teatro Miguel Young - rionegro.gub.uy,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPX3RGMkVnS3UyWXRYVWp6c2l6NTgyclg3SV80eUg0cmxVUGFQbDItczlDQkZkV3pNLWpENzVJZWdpLV9lQ0lvRlVSSkRRY1JhRkVCSl9BN2p1NG4yYkVXbUpYWGFHQ0FweW5hZF93Q0N1YUdvNFB3czR4TFg3aHM0RHZjc0tKTTBPZjlCWHRWYm5vemtoSVJwY2ZMQnZ4ZVVjRlBma0poQjJRZw?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxPX3RGMkVnS3UyWXRYVWp6c2l6NTgyclg3SV80eUg0cmxVUGFQbDItczlDQkZkV3pNLWpENzVJZWdpLV9lQ0lvRlVSSkRRY1JhRkVCSl9BN2p1NG4yYkVXbUpYWGFHQ0FweW5hZF93Q0",Sodre
2026-07-02 07:00,Montevideo Portal,El Ballet Nacional del Sodre estrena dos obras inéditas sobre el contacto y los vínculos - Montevideo Portal,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPeXNJRmdMbXFLVnhuWXpTcmFGOUV0ejhwaUVsa1dhX2J0VjlEZVAtOTV4ODFlYWRJNUhNa1QxSHZ0OTlodDRFVzZNYU9WYWtwd1F5VDZpRzk4bmxMOS1JS3g4TExkdXRKcUtqcTBEWWhJSDZKaW85a2ItUmdpYnl1bVFsVGdScnNNbl9FUlZtanNjb1VoVEt4cDd2ZldWX2Zlb2FiX2o3QTR2eHVlZWVHVDlVVm9na3M3ZlNxVnloN1JrcmRZR2lQem9RSC1zVlFCcXJlTVRCNNIB-wFBVV95cUxOdUFWYV9OSEthMUo3OU5nTDVnNzlwbEFfTHd0X1A2VjdIaWM1aGVFX0ktMkVxZ09Gb29aQVRfdVhwOWJOZmZqNnY4XzVWVjZlUml3dW1tdFllNUs4ak1CS09PUVU2cjhSZ20wVmFGTzRIUzZMeUY3aTFiLUREV1pfb0JXR1JpX19qT0NuQU84czlqWFdjYWhoZXRNbHlmYklKN3IxNWVScldqa3YzRDloTTQyR0ZycWNFdnBKRUNYa084cTZHLTA1MzU0dmRza0IzTmliTnN2dFNuTmp4Rnd5RFg5VFp3d1pzU3pzU1dYaTFaMHdCME9VTTBuTQ?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxPeXNJRmdMbXFLVnhuWXpTcmFGOUV0ejhwaUVsa1dhX2J0VjlEZVAtOTV4ODFlYWRJNUhNa1QxSHZ0OTlodDRFVzZNYU9WYWtwd1F5VDZpRzk4bmxMOS1JS3g4TExkdXRKcUtqcTBEWW",Sodre
2026-07-20 07:00,GUB.UY,Diez estudiantes de la Orquesta Juvenil Nacional del Sodre participarán en destacados programas internacionales - GUB.UY,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQcjRKRzJSSjFBUzh0Y3JqRFRYa0tRbmRVV2ZNNEpfR0RjLVBLTTFuX2ZfZFhlNGVyemNsWnVzaEE5VXYtcGtJTlNfN1dzT2JrU1BVZHFobHpZYzk1d0REUzVnNlJyajFSbWEzOWk1akVYc1g4VmhuV2ZuVG5mVDR2SHNZeGFwT3lodVVoSVh6NHVXVDJqVWpiRkVLQ3NFNXQ5RW5aYUhZdHQ0M0dJQnN1THBEeVJ1Q1ZUelRwUk5EUmFMa21QLVVvTVh6X3Bjb1VmLUl0TFI5R2xkYWRnbnZz?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi3wFBVV95cUxQcjRKRzJSSjFBUzh0Y3JqRFRYa0tRbmRVV2ZNNEpfR0RjLVBLTTFuX2ZfZFhlNGVyemNsWnVzaEE5VXYtcGtJTlNfN1dzT2JrU1BVZHFobHpZYzk1d0REUzVnNlJyajFSbWEzOWk1ak",Sodre
2026-08-31 07:00,EL PAÍS Uruguay,Cine Arte del Sodre ofrece hoy dos de las obras maestras de dos de los más grandes cineastas de la historia - EL PAÍS Uruguay,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPMTFhV3dpY0YzelVNUG1EWGFrZ1Atcm84NFFaR1ZsUjRRUUd1R1FfOTVwcjlmOGtjUmJzMDk0ZGVfWGp5Q1RRZHhJQlBTZV9GN3BLYWwydGF5Vzk4SzhCZmxqYi13MlpfUldiUElaMUNySXVmZkxwZlNXZFg4bVFpUVBxLVJ4R2l6cms3Z0hZVHlnbFJtajVXMUxqR1lZXzdqd2gwMmlCQXpNNnpqRHZDb2RnTEdJN2doWjh0c21SU2x4M3NlXzhFWFJiQ2hHRHM0VzF2TkhPRDY4WDFrLVE?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxPMTFhV3dpY0YzelVNUG1EWGFrZ1Atcm84NFFaR1ZsUjRRUUd1R1FfOTVwcjlmOGtjUmJzMDk0ZGVfWGp5Q1RRZHhJQlBTZV9GN3BLYWwydGF5Vzk4SzhCZmxqYi13MlpfUldiUElaMU",Sodre
2026-08-31 03:30,Durazno Digital,Escuela de Formación Artística del Sodre realizará 143 funciones en 2026 - Durazno Digital,https://news.google.com/rss/articles/CBMigwFBVV95cUxPSGx3SGVKdUdlSk5QcnBzNHVWOVQ1UzN3bGx4TE5DQ2diQ3hFS2FDZk9SdElvSXBVNVhtVnc4amN0RGo1TGVlX1k3bzR6cWJFeklmLVBDT1oySGNUOUlwalhhdlBFUEM1QTFPZmdIZk1MdTV0YktvMEhxZ0pVME5RZEEzRQ?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxPSGx3SGVKdUdlSk5QcnBzNHVWOVQ1UzN3bGx4TE5DQ2diQ3hFS2FDZk9SdElvSXBVNVhtVnc4amN0RGo1TGVlX1k3bzR6cWJFeklmLVBDT1oySGNUOUlwalhhdlBFUEM1QTFPZmdIZk",Sodre
2026-08-29 07:00,Montevideo Portal,Florencia Núñez llega al Sodre por primera vez para celebrar 15 años de carrera - Montevideo Portal,https://news.google.com/rss/articles/CBMiywFBVV95cUxNYTlnZFZucHBqUGVBbVNpTXVUbEp3QjhxNGpjSHVyaXh2d2ptS2FYeEVXTVF4bU1mZkMyNnVWdWlaYUhJeU8zdmtuRE05S3FQalFmRDNsYU1UeXBhX041eFNwRENxX1J3VENWUzJ5SHdhM28wNGlKbThBWFNMaHZ2RHVQVk1UejdSalgzUHJuQzcwNi1SNFhXVTI2blQzQnd2YWdneDE4bjBaQ0pJemhqMU9tS2d4cDlkY2FaVFVZSzZtZGI1WE1GeTZIMNIB7wFBVV95cUxOUzRIUU5ac1J4ZGNpS0hKbEVJX2ZEUXR3bi1LSnlxM2YyUXpvNG5JR0tFcG5ud1B2aHVCNHE1YXMwUWdNSlBVMjJhYlFXRjZxT2pyNldQakk3bGMtQ0lTM1lmR25iSE95ZXpMZHB0YzM0UDZ1UEVSdTdlVkpIOTV2cHd6MTZjeHJhSzhxTUN3bEhZa3NHTm5MMXpMYjJPT3F3RVRENGJxMGlsMTFWa2hidmNOMWlVeE1SdEViRkd2Mjd2eWRyS1FUbzVsSng2bTNsa2ZjaTkxbVNLcmpia1FYU3BaWkxGOFhETkY1NXk2VQ?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxNYTlnZFZucHBqUGVBbVNpTXVUbEp3QjhxNGpjSHVyaXh2d2ptS2FYeEVXTVF4bU1mZkMyNnVWdWlaYUhJeU8zdmtuRE05S3FQalFmRDNsYU1UeXBhX041eFNwRENxX1J3VENWUzJ5SH",Sodre
2026-07-23 07:00,Caras y Caretas,"""El Alemán"" presenta su nuevo disco este domingo en el Sodre - Caras y Caretas",https://news.google.com/rss/articles/CBMiugFBVV95cUxNV25zQ3FROUVVTl9zVTVUWUExWTJ5ZFk4MTljU3VuRnNXY1ZrekFhWkduUEtMUGhnMmpKUWZjNXYxeEtkUndmcjVSbDhOWjA4ZVhFRDV3bTBJNm40THJaMDBmWlFCRzhrTXJ0ZE0xSi1sZlBrV2ctSElHUHM5akxnUlgyeXNyMWI1eXVrMXJic1dFalMtY25ycnJlc1l4SHpXQ2tSSEtQWnlqZDA2bnpYTUZLRzBiS0oxR0E?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxNV25zQ3FROUVVTl9zVTVUWUExWTJ5ZFk4MTljU3VuRnNXY1ZrekFhWkduUEtMUGhnMmpKUWZjNXYxeEtkUndmcjVSbDhOWjA4ZVhFRDV3bTBJNm40THJaMDBmWlFCRzhrTXJ0ZE0xSi",Sodre
2026-05-14 07:00,DGEIP,Alumnos de escuelas rurales asistieron a función de “El Corsario” en el Auditorio del Sodre - DGEIP,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQZnN1dGhTVVJpeWpNTTJrM0R3RUpkbTdqb2hOWG44cVFvSjNIMnFMUjM3bE1BVEluck5PZ2dWSENmZHcwMkt3VzR6VmYwekNwZmdNemNER3hTUDdzQ1pXaG1JLU5wV0V2MEZWR2ZXbWhDS3dLQTg2UmhWRkNmVlN3VFlGS2tlQnlXUkJRY1U2cGp2elk3WFJBajd3WjNhRmdXUFdHZUExdllkZ0VHaHp6LWJwa3NvT2REZ1RZM3ZISkxxa3FWX0QyQ1JjWHRyTWg4b3FiTWZ3czhxc3N1eGZRUmlDdTI?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi5AFBVV95cUxQZnN1dGhTVVJpeWpNTTJrM0R3RUpkbTdqb2hOWG44cVFvSjNIMnFMUjM3bE1BVEluck5PZ2dWSENmZHcwMkt3VzR6VmYwekNwZmdNemNER3hTUDdzQ1pXaG1JLU5wV0V2MEZWR2ZXbW",Sodre
2026-05-11 07:00,GUB.UY,"El Ballet Nacional del Sodre estrenó «El Corsario», una de las grandes apuestas de su Temporada 2026 - GUB.UY",https://news.google.com/rss/articles/CBMi4AFBVV95cUxPcUd5WWphRnREdUc1R1RtVkdxcXdHUFRvXzdJZW54ZXJoMFRORlJFeGFEd1RXeXAtU3dFYy1TMEdXSkZsN2N6Z1QtczN2cFRJeXA5VmV4cHEzR0lpQ0NPRG9kbWhRZlBLdXFHckFpa0dxQk9pS3duVnJJVng0ZUU5aEEyaHhYX2VHaVkyM3RaSnJYRUdPMTJuTXpaUUdtbzdRX1R2RFRIQ0NraUJZWm8xbmF0cGxnTFItSE5YREhEdmo2a2RINHAwUWthYkw1NmliOXliQkNjdFJuckhXUUl4Sw?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxPcUd5WWphRnREdUc1R1RtVkdxcXdHUFRvXzdJZW54ZXJoMFRORlJFeGFEd1RXeXAtU3dFYy1TMEdXSkZsN2N6Z1QtczN2cFRJeXA5VmV4cHEzR0lpQ0NPRG9kbWhRZlBLdXFHckFpa0",Sodre
2026-01-30 08:00,GUB.UY,Sodre apuesta a una programación de vanguardia con nuevas miradas para el 2026 - GUB.UY,https://news.google.com/rss/articles/CBMizAFBVV95cUxPbEVETzRGaEthcHBnTE9HUjAwdy1tRThjak4wR2lBcWEyQkdnMDFCS1doWVN1Rkg1WnNKNFE4QlFoT0daMTJLQi0teC14WEhkZm12a0V6X1lBeHZKUEVERGVUNzdsMXpySXRRVk5TTlo3OXNJSThKMDBRSG1hV1lYQS16eVZaWVZpWVR6MnBMdHZXbm5NU2Z5aVVEQTU5WUhvQS1PVFdZUlJXaVFDdDI4VEVKYmhDNVV1LXBIckw1ODF3Tkl5SFptLTlBbEQ?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxPbEVETzRGaEthcHBnTE9HUjAwdy1tRThjak4wR2lBcWEyQkdnMDFCS1doWVN1Rkg1WnNKNFE4QlFoT0daMTJLQi0teC14WEhkZm12a0V6X1lBeHZKUEVERGVUNzdsMXpySXRRVk5TTl",Sodre
2026-07-30 07:00,lisboasecreta.co,"El metro de Lisboa cerrará Cais do Sodré durante 18 días debido a las obras de la Línea Circular, que conectará Rato con Santos ya en 2027 - lisboasecreta.co",https://news.google.com/rss/articles/CBMilAFBVV95cUxNZERXQ0F0S3JiSW92OXZ6cFBISHVGRkUwTGJxTHcyUzN1REtVYUVkQmpkalZPTmt3dHY3YkxFM0dCV1V3RUVIRXItWUNmcmVWYkFfdmpOQXIxLXZfLWgzcXNYUE8tV0JITWNQUXk1Sy1DODk2VkJyQkt0c2k3bG5UTjZST1pPeGNwQWt5RWpyZDhraWkz?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxNZERXQ0F0S3JiSW92OXZ6cFBISHVGRkUwTGJxTHcyUzN1REtVYUVkQmpkalZPTmt3dHY3YkxFM0dCV1V3RUVIRXItWUNmcmVWYkFfdmpOQXIxLXZfLWgzcXNYUE8tV0JITWNQUXk1Sy",Sodre
2026-07-02 07:00,GUB.UY,La Orquesta Sinfónica Nacional del Sodre se presenta este sábado en el Teatro 25 de Agosto | Intendencia de Florida - GUB.UY,https://news.google.com/rss/articles/CBMizwFBVV95cUxPVkxkVk1XRnFSQnZxNXdrdDJvYUNTU2hOTzZlTV9KMFVXRmU5VnpQcVJ6alQyUXBZdVZPZjM3UTB6OV9DSl9zbFZ3WmVEMWhtNGU5NGpDRmNkVFlfOEdoRmI0bUFQb3dnQXJhMEJXeThqcXBwMzlSUm1VTF9xY1NPQjJjd1JhV01ySFBJSjZ4T3FiTWdReXh3dlBCcUVnSml2OHI3TkhpOER6TWlmWC1jcnJEVEtGNVFmZWJYZDAyT3RDZm9ISFFoT1kzc1UtMjg?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxPVkxkVk1XRnFSQnZxNXdrdDJvYUNTU2hOTzZlTV9KMFVXRmU5VnpQcVJ6alQyUXBZdVZPZjM3UTB6OV9DSl9zbFZ3WmVEMWhtNGU5NGpDRmNkVFlfOEdoRmI0bUFQb3dnQXJhMEJXeT",Sodre
2026-06-03 07:00,GUB.UY,IMPO renueva su pantalla y dona la anterior a Medios Públicos y al Sodre - GUB.UY,https://news.google.com/rss/articles/CBMiygFBVV95cUxQVXZfMm00Ry1jMF9mTkp3Si05VkJ3dkV5ZUdBNU5Sazc4V0tRYmRBcmItNGxHdm1RbWFrUmxuZGJjYjU4Wm5UWENRNmxfRE1neVoxRkdVc1g5OEtKRU9BQ0FjRTVKeFYyZ21veVd4ZzJydGVzQ21WSzZFWnNMVk4tMnlkTjM5WVhwWnZ2alJ5RWpUam1neHJBZWh0dWNuZkQ0MldxN1Q3MXYtMlNKM3NGMGdReVV5dGRQWGVkbW1PVkREaGlaQTMydWJB?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxQVXZfMm00Ry1jMF9mTkp3Si05VkJ3dkV5ZUdBNU5Sazc4V0tRYmRBcmItNGxHdm1RbWFrUmxuZGJjYjU4Wm5UWENRNmxfRE1neVoxRkdVc1g5OEtKRU9BQ0FjRTVKeFYyZ21veVd4Zz",Sodre
2026-06-25 07:00,Montevideo Portal,"El Sodre presenta El Carnaval de los animales con orquesta, ballet y videomapping - Montevideo Portal",https://news.google.com/rss/articles/CBMizAFBVV95cUxPbmotSTdJRW9SZjNxRFduUkw2R0FVS1FfZkhGVmF5a0xZbERDSm5NZ3VrVkdjaUU2ZWsyVjNiZ29SWFJKek56Y0R6ckRvLWlESWIwd2dVcEs5cU94Y0RJVnpkRWVZRU9UUDZoYnVINzdIeGEwQ1dzcUYwNXlESWtma3BRRjNzSXBNblVVRXlJWV9mb0FwOWxjOWJkVDRSOE1RbllQcG41SDhybkxMR2pxZGp6WDUwTGpUUkoxeUN1bVRaTDZ4QmZoSzNhbzjSAfABQVVfeXFMTlVHN3pJRW5wR2l3ellOVXhlWkl1WnhwOFcxcE9WVmVNVUtxTzdyZU8zME9IWXB1dlZpTmQ4enY3U0ttVmpCUkp5YlNLUHl4cWhwS1NyVzVwMWowb1BEamFpQVVubXQxZkZBaWRRbUVMMGF2TzdORGQ1RW1MWHBEbmZZR2V1RGNOVlhJczhlYWM2T0N0YzVzRFdnUGduc2NmOFRVV3J0QjJGNEoyby1KZG91em9hV003YkhwOS1HbDdCSXBXN1gyS1h2NkdTOVUyX1ZoSmVVekFkQnlxcDBaUzhzUnJUWGtRN3ZNUTRpZ0F4?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxPbmotSTdJRW9SZjNxRFduUkw2R0FVS1FfZkhGVmF5a0xZbERDSm5NZ3VrVkdjaUU2ZWsyVjNiZ29SWFJKek56Y0R6ckRvLWlESWIwd2dVcEs5cU94Y0RJVnpkRWVZRU9UUDZoYnVINz",Sodre
